timestamp,open,high,low,close,volume,,,,,,,
3/17/2022 18:00,160.01,160.13,159.265,159.901,6887254,,,,,,,
3/17/2022 19:00,159.915,161,159.3257,160.99,13452734,,,,,,,
3/17/2022 20:00,160.62,160.9,159.7,159.93,2544260,,,,,,,
3/17/2022 21:00,159.9201,160.62,159.85,160,63045,,,,,,,
3/17/2022 22:00,160,160.07,159.6,159.8,68270,,,,,,,
3/17/2022 23:00,159.79,159.99,159.7,159.81,41865,,,,,,,
3/18/2022 8:00,159.89,160.07,159.55,159.61,28328,,,,,,,
3/18/2022 9:00,159.6,159.85,159.36,159.71,9956,,,,,,,
3/18/2022 10:00,159.78,159.99,159.35,159.5,18174,,,,,,,
3/18/2022 11:00,159.55,159.72,159.32,159.49,103274,,,,,,,
3/18/2022 12:00,159.5301,161.021,159.04,159.53,886315,,,,,,,
3/18/2022 13:00,159.52,161.05,159.41,160.985,23411884,,,,,,,
3/18/2022 14:00,160.99,161.92,160.82,161.2342,12024851,,,,,,,
3/18/2022 15:00,161.235,162.51,161.16,162.34,10649606,,,,,,,
3/18/2022 16:00,162.34,162.9,162.09,162.6,8237931,,,,,,,
3/18/2022 17:00,162.595,162.73,162.245,162.45,7441613,,,,,,,
3/18/2022 18:00,162.46,163.5581,162.42,163.432,9385080,,,,,,,
3/18/2022 19:00,163.43,164.48,163.32,163.96,19508197,,,,,,,
3/18/2022 20:00,163.96,164.52,163.9,164.37,6660300,,,,,,,
3/18/2022 21:00,164.31,164.39,164.1,164.16,64276,,,,,,,
3/18/2022 22:00,164.16,164.22,164.08,164.09,173277,,,,,,,
3/18/2022 23:00,164.11,164.34,164.01,164.34,58575,,,,,,,
3/21/2022 8:00,164,164,163,163,25197,,,,,,,
3/21/2022 9:00,163.1,163.52,163.01,163.52,11960,,,,,,,
3/21/2022 10:00,163.51,163.64,163.4,163.64,12541,,,,,,,
3/21/2022 11:00,163.67,164.33,163.58,164.05,125809,,,,,,,
3/21/2022 12:00,163.74,164.33,163,163.6,701795,,,,,,,
3/21/2022 13:00,163.58,165.59,163.42,164.0324,11551523,,,,,,,
3/21/2022 14:00,164.08,165,163.015,164.865,14235565,,,,,,,
3/21/2022 15:00,164.87,166.35,164.54,166.25,12771113,,,,,,,
3/21/2022 16:00,166.25,166.31,163.82,163.935,9846859,,,,,,,
3/21/2022 17:00,163.94,164.1,163.16,163.89,8088277,,,,,,,
3/21/2022 18:00,163.89,164.87,163.61,164.07,8315378,,,,,,,
3/21/2022 19:00,164.0701,165.4,163.91,165.38,11173997,,,,,,,
3/21/2022 20:00,165.38,165.82,165.27,165.5,9471419,,,,,,,
3/21/2022 21:00,165.4,165.52,165.31,165.42,64379,,,,,,,
3/21/2022 22:00,165.42,165.45,165.13,165.21,29402,,,,,,,
3/21/2022 23:00,165.17,165.29,165,165,57674,,,,,,,
3/22/2022 8:00,165.69,165.93,165,165.72,30241,,,,,,,
3/22/2022 9:00,165.79,166.11,165.7,165.7,21225,,,,,,,
3/22/2022 10:00,165.62,165.9,165.4,165.76,24760,,,,,,,
3/22/2022 11:00,165.8,165.8,165.4,165.49,78813,,,,,,,
3/22/2022 12:00,165.7199,165.95,164.99,165.59,361661,,,,,,,
3/22/2022 13:00,165.59,166.7811,164.91,166.14,10130915,,,,,,,
3/22/2022 14:00,166.16,168.79,166.155,168.4,16256976,,,,,,,
3/22/2022 15:00,168.4,169.12,168.27,168.6163,9655780,,,,,,,
3/22/2022 16:00,168.62,168.9535,168.18,168.85,7126425,,,,,,,
3/22/2022 17:00,168.85,169.42,168.49,169.305,6561898,,,,,,,
3/22/2022 18:00,169.31,169.37,168.32,168.6062,6966300,,,,,,,
3/22/2022 19:00,168.6,169.25,168.49,168.83,13466936,,,,,,,
3/22/2022 20:00,168.82,169.18,168.81,168.95,3610814,,,,,,,
3/22/2022 21:00,168.895,168.97,168.7501,168.88,36119,,,,,,,
3/22/2022 22:00,168.85,168.97,168.71,168.94,34055,,,,,,,
3/22/2022 23:00,168.93,168.95,168.85,168.95,34396,,,,,,,
3/23/2022 8:00,168.7,168.9,168.5,168.68,27693,,,,,,,
3/23/2022 9:00,168.71,168.72,168.21,168.21,18562,,,,,,,
3/23/2022 10:00,168.21,168.3,167.87,167.93,29034,,,,,,,
3/23/2022 11:00,168,168.2,167.77,167.95,138632,,,,,,,
3/23/2022 12:00,168.07,169.37,167.601,167.77,570376,,,,,,,
3/23/2022 13:00,167.78,169.81,167.65,169.55,12534304,,,,,,,
3/23/2022 14:00,169.519,170.76,169.2,170.402,15381740,,,,,,,
3/23/2022 15:00,170.41,171.865,170.3306,171.775,11980344,,,,,,,
3/23/2022 16:00,171.78,172.22,171.17,171.72,10831289,,,,,,,
3/23/2022 17:00,171.7116,172.64,171.69,172.325,12535731,,,,,,,
3/23/2022 18:00,172.33,172.4325,171.4139,171.725,9791878,,,,,,,
3/23/2022 19:00,171.73,171.97,170.1,170.22,14513861,,,,,,,
3/23/2022 20:00,170.21,171.655,170.05,170.33,2249345,,,,,,,
3/23/2022 21:00,170.34,170.36,170.02,170.15,99419,,,,,,,
3/23/2022 22:00,170.18,170.36,170.12,170.24,41860,,,,,,,
3/23/2022 23:00,170.35,170.69,170.32,170.69,62233,,,,,,,
3/24/2022 8:00,170.63,171.86,170.63,171.45,61792,,,,,,,
3/24/2022 9:00,171.45,171.8,171.43,171.43,26745,,,,,,,
3/24/2022 10:00,171.31,171.35,171,171.02,18609,,,,,,,
3/24/2022 11:00,170.95,171.68,170.91,171.18,178720,,,,,,,
3/24/2022 12:00,171.6,171.69,170.635,171.27,1077949,,,,,,,
3/24/2022 13:00,171.28,172.35,170.72,170.9,11408739,,,,,,,
3/24/2022 14:00,170.8901,171.61,170.21,170.76,11315244,,,,,,,
3/24/2022 15:00,170.75,172.27,170.5999,171.8811,9940236,,,,,,,
3/24/2022 16:00,171.88,171.91,171.02,171.35,5891608,,,,,,,
3/24/2022 17:00,171.345,172.87,171.28,172.1557,12400073,,,,,,,
3/24/2022 18:00,172.16,172.64,171.8,172.57,8377074,,,,,,,
3/24/2022 19:00,172.565,174.14,172.39,174.1,19481738,,,,,,,
3/24/2022 20:00,174.09,174.2,173.03,173.9625,3226931,,,,,,,
3/24/2022 21:00,173.9761,174,173.7409,173.82,94849,,,,,,,
3/24/2022 22:00,173.8433,173.92,173.5,173.5,59657,,,,,,,
3/24/2022 23:00,173.48,173.85,173.35,173.83,66828,,,,,,,
3/25/2022 8:00,173.81,173.88,172.74,173.28,79412,,,,,,,
3/25/2022 9:00,173.37,173.8,173.27,173.77,33099,,,,,,,
3/25/2022 10:00,173.82,174.31,173.76,174.25,40613,,,,,,,
3/25/2022 11:00,174.1,174.76,174.09,174.62,208508,,,,,,,
3/25/2022 12:00,174.24,174.76,172.8,174.05,707979,,,,,,,
3/25/2022 13:00,174.0501,174.65,173.03,173.8,11292789,,,,,,,
3/25/2022 14:00,173.781,175.28,173.55,174.56,14972744,,,,,,,
3/25/2022 15:00,174.57,174.6585,172.75,173.08,12486871,,,,,,,
3/25/2022 16:00,173.0983,173.75,172.845,173.275,7465117,,,,,,,
3/25/2022 17:00,173.28,174.3299,172.91,174.29,6776160,,,,,,,
3/25/2022 18:00,174.29,174.78,174.17,174.715,6761934,,,,,,,
3/25/2022 19:00,174.715,174.8,173.33,174.73,12985585,,,,,,,
3/25/2022 20:00,174.72,174.77,174.5,174.55,1922413,,,,,,,
3/25/2022 21:00,174.53,174.69,174.52,174.69,62735,,,,,,,
3/25/2022 22:00,174.69,174.93,174.68,174.85,39332,,,,,,,
3/25/2022 23:00,174.93,175,174.7601,175,47053,,,,,,,
3/28/2022 8:00,174,174,171.34,172.1,297294,,,,,,,
3/28/2022 9:00,172.1,172.1,170.73,171.44,101201,,,,,,,
3/28/2022 10:00,171.5,171.52,171,171.33,85548,,,,,,,
3/28/2022 11:00,171.49,173.07,171.45,172.49,593826,,,,,,,
3/28/2022 12:00,172.6701,174.284,171.6,172.16,1180582,,,,,,,
3/28/2022 13:00,172.16,175.005,171.85,174.4818,14591743,,,,,,,
3/28/2022 14:00,174.48,175,173.62,174.97,14448631,,,,,,,
3/28/2022 15:00,174.96,175.005,173.1,173.1512,10874571,,,,,,,
3/28/2022 16:00,173.16,174.09,173.08,174.04,6839348,,,,,,,
3/28/2022 17:00,174.05,174.61,173.91,174.425,6503250,,,,,,,
3/28/2022 18:00,174.43,175.06,174.3316,175.0471,8941042,,,,,,,
3/28/2022 19:00,175.045,175.73,174.7439,175.59,17860008,,,,,,,
3/28/2022 20:00,175.6,175.75,175.51,175.6,2335650,,,,,,,
3/28/2022 21:00,175.62,175.63,175.46,175.52,88508,,,,,,,
3/28/2022 22:00,175.48,175.5,175.4,175.44,31581,,,,,,,
3/28/2022 23:00,175.44,175.47,175.25,175.46,79733,,,,,,,
3/29/2022 8:00,175.79,176.09,175.72,175.78,47747,,,,,,,
3/29/2022 9:00,175.8,176.4,175.62,175.97,71118,,,,,,,
3/29/2022 10:00,175.97,176.05,175.6,175.9,21931,,,,,,,
3/29/2022 11:00,175.9,176.56,175.63,176.36,253005,,,,,,,
3/29/2022 12:00,176.1501,176.95,174.49,176.87,769405,,,,,,,
3/29/2022 13:00,176.85,178.13,176.34,177.585,15299102,,,,,,,
3/29/2022 14:00,177.6,178,176.35,177.2,15584879,,,,,,,
3/29/2022 15:00,177.2,177.89,176.995,177.48,9976918,,,,,,,
3/29/2022 16:00,177.488,177.51,176.72,177.185,7160549,,,,,,,
3/29/2022 17:00,177.185,178.095,176.81,178.085,7740904,,,,,,,
3/29/2022 18:00,178.08,178.39,177.48,178.34,8901262,,,,,,,
3/29/2022 19:00,178.3401,179.01,178.28,179,18193445,,,,,,,
3/29/2022 20:00,178.96,178.96,178.53,178.68,5143224,,,,,,,
3/29/2022 21:00,178.68,178.96,178.65,178.75,2443380,,,,,,,
3/29/2022 22:00,178.76,178.76,178.5,178.63,45059,,,,,,,
3/29/2022 23:00,178.63,178.75,178.56,178.75,56199,,,,,,,
3/30/2022 8:00,178.5,178.5,177.7,177.73,37529,,,,,,,
3/30/2022 9:00,177.75,178.07,177.74,178,44212,,,,,,,
3/30/2022 10:00,177.82,178.08,177.66,177.83,32824,,,,,,,
3/30/2022 11:00,177.86,178.34,177.8,178.28,159115,,,,,,,
3/30/2022 12:00,178.32,178.52,177.47,178.03,702939,,,,,,,
3/30/2022 13:00,178.07,179.61,177.73,178.74,14783647,,,,,,,
3/30/2022 14:00,178.75,179.5298,177.84,177.9128,14352703,,,,,,,
3/30/2022 15:00,177.92,178.18,177.4686,177.8,10309609,,,,,,,
3/30/2022 16:00,177.79,178.47,177.5,178.395,7603176,,,,,,,
3/30/2022 17:00,178.39,179.35,178.05,178.15,10001693,,,,,,,
3/30/2022 18:00,178.15,178.48,177.62,177.67,6534485,,,,,,,
3/30/2022 19:00,177.665,177.79,176.7,177.725,15097005,,,,,,,
3/30/2022 20:00,177.77,177.99,177.42,177.91,4618231,,,,,,,
3/30/2022 21:00,177.9,177.99,177.89,177.94,54236,,,,,,,
3/30/2022 22:00,177.94,177.99,177.87,177.99,48779,,,,,,,
3/30/2022 23:00,177.99,178.05,177.88,178.02,46690,,,,,,,
3/31/2022 8:00,178.4,179.01,178.08,178.55,39587,,,,,,,
3/31/2022 9:00,178.44,178.5,178.39,178.43,13023,,,,,,,
3/31/2022 10:00,178.42,178.5,178.29,178.32,13334,,,,,,,
3/31/2022 11:00,178.34,178.34,177.75,178.21,132721,,,,,,,
3/31/2022 12:00,177.9604,178.89,177.326,178.15,580791,,,,,,,
3/31/2022 13:00,178.1299,178.18,175.6119,176.24,11903910,,,,,,,
3/31/2022 14:00,176.24,177.17,175.529,176.94,12163745,,,,,,,
3/31/2022 15:00,176.95,177.11,176.3501,177.09,7184737,,,,,,,
3/31/2022 16:00,177.095,177.25,176.45,176.54,5717150,,,,,,,
3/31/2022 17:00,176.5216,176.99,176.14,176.629,6160098,,,,,,,
3/31/2022 18:00,176.625,176.92,176.23,176.905,7290682,,,,,,,
3/31/2022 19:00,176.905,177.24,174.4,174.68,26090366,,,,,,,
3/31/2022 20:00,174.61,175.1,174.61,174.83,6832916,,,,,,,
3/31/2022 21:00,174.87,174.94,174.63,174.69,2570706,,,,,,,
3/31/2022 22:00,174.7,174.86,174.65,174.8,80554,,,,,,,
3/31/2022 23:00,174.78,175,174.78,174.86,55509,,,,,,,
4/1/2022 8:00,175.25,175.88,175.1,175.26,35944,,,,,,,
4/1/2022 9:00,175.32,175.38,175.04,175.31,20278,,,,,,,
4/1/2022 10:00,175.43,175.72,175.33,175.5,101990,,,,,,,
4/1/2022 11:00,175.54,175.6,174.69,174.82,204406,,,,,,,
4/1/2022 12:00,175.49,175.52,173.35,173.6,863699,,,,,,,
4/1/2022 13:00,173.65,174.88,172.6,172.84,11711732,,,,,,,
4/1/2022 14:00,172.83,174.17,172.51,173.9,11659600,,,,,,,
4/1/2022 15:00,173.9,174.0199,171.94,172.2,9149320,,,,,,,
4/1/2022 16:00,172.19,172.88,172.07,172.2721,6272410,,,,,,,
4/1/2022 17:00,172.27,172.8,172.1,172.5399,5695453,,,,,,,
4/1/2022 18:00,172.53,173.74,172.46,173.2,7598618,,,,,,,
4/1/2022 19:00,173.2,174.645,172.77,174.26,14055907,,,,,,,
4/1/2022 20:00,174.31,174.41,173.92,174.1,4728405,,,,,,,
4/1/2022 21:00,174.1,174.31,173.9,174.04,62548,,,,,,,
4/1/2022 22:00,174.1,174.11,174,174.1,11013,,,,,,,
4/1/2022 23:00,174.14,174.15,173.92,174,35916,,,,,,,
4/4/2022 8:00,174.18,174.41,173.8,174.41,16073,,,,,,,
4/4/2022 9:00,174.4,174.92,174.4,174.92,13514,,,,,,,
4/4/2022 10:00,174.98,175.15,174.86,174.86,21949,,,,,,,
4/4/2022 11:00,174.83,174.93,174.6,174.83,80407,,,,,,,
4/4/2022 12:00,174.8,174.9,173.875,174.26,302150,,,,,,,
4/4/2022 13:00,174.24,177.95,174.24,177.7801,13051136,,,,,,,
4/4/2022 14:00,177.79,178.21,176.73,177.35,14508868,,,,,,,
4/4/2022 15:00,177.36,177.84,177.11,177.245,7630611,,,,,,,
4/4/2022 16:00,177.25,177.8306,177.01,177.2091,6329434,,,,,,,
4/4/2022 17:00,177.2099,177.615,176.92,177.5352,5310907,,,,,,,
4/4/2022 18:00,177.535,177.81,177.02,177.76,6333825,,,,,,,
4/4/2022 19:00,177.76,178.49,177.69,178.465,15025612,,,,,,,
4/4/2022 20:00,178.44,178.55,178.32,178.39,1902358,,,,,,,
4/4/2022 21:00,178.39,178.44,178.25,178.3072,152135,,,,,,,
4/4/2022 22:00,178.3099,178.5,178.23,178.34,39812,,,,,,,
4/4/2022 23:00,178.33,178.37,178.14,178.36,51300,,,,,,,
4/5/2022 8:00,178.66,178.66,178.24,178.25,33225,,,,,,,
4/5/2022 9:00,178.13,178.13,177.71,177.75,30379,,,,,,,
4/5/2022 10:00,177.7,178.1,177.7,178.05,33918,,,,,,,
4/5/2022 11:00,178.05,178.42,177.84,178.36,96452,,,,,,,
4/5/2022 12:00,177.9534,178.5,177.36,177.96,479564,,,,,,,
4/5/2022 13:00,177.96,178.3,177.05,177.63,10546728,,,,,,,
4/5/2022 14:00,177.63,178.13,176.21,176.89,12733623,,,,,,,
4/5/2022 15:00,176.89,177.26,175.68,175.69,8201175,,,,,,,
4/5/2022 16:00,175.69,175.965,175,175.555,7359833,,,,,,,
4/5/2022 17:00,175.56,176.12,174.93,175.245,6444253,,,,,,,
4/5/2022 18:00,175.24,175.75,174.99,175.055,5475242,,,,,,,
4/5/2022 19:00,175.06,175.22,174.415,175.04,12518679,,,,,,,
4/5/2022 20:00,175.06,175.5,174.94,175.33,3925776,,,,,,,
4/5/2022 21:00,175.29,175.34,175.15,175.17,34616,,,,,,,
4/5/2022 22:00,175.22,175.22,174.91,175.11,69599,,,,,,,
4/5/2022 23:00,175.11,175.15,174.88,175,37286,,,,,,,
4/6/2022 8:00,175,175,173.43,173.93,50216,,,,,,,
4/6/2022 9:00,173.99,173.99,173.45,173.75,49413,,,,,,,
4/6/2022 10:00,173.65,173.65,173.11,173.17,31164,,,,,,,
4/6/2022 11:00,173.16,173.28,172.29,172.38,240741,,,,,,,
4/6/2022 12:00,172.57,174.19,172,172.51,826331,,,,,,,
4/6/2022 13:00,172.51,173.24,171.21,171.605,13364063,,,,,,,
4/6/2022 14:00,171.63,171.67,170.82,170.89,12903340,,,,,,,
4/6/2022 15:00,170.875,171.74,170.13,171.62,10187564,,,,,,,
4/6/2022 16:00,171.62,171.71,170.835,171.35,6187014,,,,,,,
4/6/2022 17:00,171.34,172.39,171.03,171.92,6358905,,,,,,,
4/6/2022 18:00,171.94,173.41,170.93,173.1,13441052,,,,,,,
4/6/2022 19:00,173.1113,173.63,171.51,171.57,15209870,,,,,,,
4/6/2022 20:00,171.83,171.89,171.2,171.31,2784507,,,,,,,
4/6/2022 21:00,171.29,171.42,171.28,171.32,19029,,,,,,,
4/6/2022 22:00,171.41,171.76,171.35,171.7,38962,,,,,,,
4/6/2022 23:00,171.74,171.74,170.85,170.9,82922,,,,,,,
4/7/2022 8:00,172.02,172.36,171.55,172.36,28737,,,,,,,
4/7/2022 9:00,172.33,172.55,172,172.43,18669,,,,,,,
4/7/2022 10:00,172.43,172.54,172.22,172.22,24637,,,,,,,
4/7/2022 11:00,172.22,172.62,171.95,172.17,171529,,,,,,,
4/7/2022 12:00,172.12,172.7154,170.98,171.22,484141,,,,,,,
4/7/2022 13:00,171.23,172.69,170.89,172.46,9770719,,,,,,,
4/7/2022 14:00,172.45,173.14,171.1401,171.42,11457130,,,,,,,
4/7/2022 15:00,171.38,171.7963,170.405,170.685,7777649,,,,,,,
4/7/2022 16:00,170.6901,171.535,169.85,170.285,8172360,,,,,,,
4/7/2022 17:00,170.28,171.74,170.22,171.67,6867220,,,,,,,
4/7/2022 18:00,171.66,172.77,171.41,172.66,7246429,,,,,,,
4/7/2022 19:00,172.65,173.36,171.88,172.2675,13790570,,,,,,,
4/7/2022 20:00,172.14,172.38,171.6992,171.96,4877614,,,,,,,
4/7/2022 21:00,171.92,172.1,171.85,172.05,21595,,,,,,,
4/7/2022 22:00,172.03,172.05,171.81,171.9,28895,,,,,,,
4/7/2022 23:00,171.89,172.28,171.85,172.25,57775,,,,,,,
4/8/2022 8:00,173.17,173.18,172.5,172.69,14452,,,,,,,
4/8/2022 9:00,172.37,172.55,172.25,172.4,14973,,,,,,,
4/8/2022 10:00,172.36,172.51,172.13,172.51,13804,,,,,,,
4/8/2022 11:00,172.5,172.69,172.22,172.57,119751,,,,,,,
4/8/2022 12:00,172.47,173.46,172.21,172.4,600693,,,,,,,
4/8/2022 13:00,172.4,172.45,169.2,169.245,12205194,,,,,,,
4/8/2022 14:00,169.25,170.96,169.25,170.94,12505581,,,,,,,
4/8/2022 15:00,170.94,171.37,170.336,171.32,9566748,,,,,,,
4/8/2022 16:00,171.31,171.77,171,171.6206,6540769,,,,,,,
4/8/2022 17:00,171.63,171.64,170.115,170.17,5606310,,,,,,,
4/8/2022 18:00,170.1698,170.755,169.78,170.49,7286467,,,,,,,
4/8/2022 19:00,170.49,170.97,169.82,170.14,12971848,,,,,,,
4/8/2022 20:00,170.09,170.25,169.93,169.99,3185666,,,,,,,
4/8/2022 21:00,169.98,170.02,169.9,169.9109,60872,,,,,,,
4/8/2022 22:00,169.93,169.9399,169.71,169.76,31928,,,,,,,
4/8/2022 23:00,169.74,169.8,169.74,169.76,27507,,,,,,,
4/11/2022 8:00,168.99,169.81,168.01,168.46,49377,,,,,,,
4/11/2022 9:00,168.23,168.8,168.19,168.7,35226,,,,,,,
4/11/2022 10:00,168.75,169.08,167.75,168.77,54020,,,,,,,
4/11/2022 11:00,168.79,168.85,167.75,167.87,230777,,,,,,,
4/11/2022 12:00,168.49,169.665,167.65,168.06,819023,,,,,,,
4/11/2022 13:00,168.09,169.03,166.88,167,11086175,,,,,,,
4/11/2022 14:00,166.98,167.33,166.1,166.16,11791018,,,,,,,
4/11/2022 15:00,166.15,167.205,166.11,167.025,7360373,,,,,,,
4/11/2022 16:00,167.023,167.145,166.48,167.03,5780182,,,,,,,
4/11/2022 17:00,167.02,167.46,166.7716,166.995,5722756,,,,,,,
4/11/2022 18:00,166.995,167.25,166.49,166.83,6195216,,,,,,,
4/11/2022 19:00,166.83,167.1,165.5,165.78,15133740,,,,,,,
4/11/2022 20:00,165.75,165.81,165.4,165.55,1887179,,,,,,,
4/11/2022 21:00,165.56,165.75,165.38,165.5,163776,,,,,,,
4/11/2022 22:00,165.52,165.83,165.52,165.74,71268,,,,,,,
4/11/2022 23:00,165.72,165.75,165.25,165.26,100318,,,,,,,
4/12/2022 8:00,165,165.85,165,165.6,70711,,,,,,,
4/12/2022 9:00,165.68,165.95,165.39,165.95,28855,,,,,,,
4/12/2022 10:00,165.95,165.95,165.5,165.74,21732,,,,,,,
4/12/2022 11:00,165.71,165.87,165.26,165.87,108534,,,,,,,
4/12/2022 12:00,165.83,168.9899,163,168.85,1435127,,,,,,,
4/12/2022 13:00,168.84,169.79,166.92,169.33,12722244,,,,,,,
4/12/2022 14:00,169.34,169.87,168.07,168.12,13192134,,,,,,,
4/12/2022 15:00,168.11,169.375,167.82,168.85,7916525,,,,,,,
4/12/2022 16:00,168.86,168.88,167.7028,168.23,8173302,,,,,,,
4/12/2022 17:00,168.22,168.57,167.04,167.155,6450999,,,,,,,
4/12/2022 18:00,167.15,167.8,166.64,167.47,9045228,,,,,,,
4/12/2022 19:00,167.47,168.095,166.6929,167.64,13717522,,,,,,,
4/12/2022 20:00,167.64,167.9,167.44,167.69,2165235,,,,,,,
4/12/2022 21:00,167.67,167.93,167.6,167.78,42986,,,,,,,
4/12/2022 22:00,167.8,167.8,167.65,167.79,19524,,,,,,,
4/12/2022 23:00,167.84,168.5,167.82,168.5,61387,,,,,,,
4/13/2022 8:00,168.7,169.22,168.52,169.2,39665,,,,,,,
4/13/2022 9:00,169.14,169.21,168.38,168.38,19156,,,,,,,
4/13/2022 10:00,168.4,168.94,168.2,168.75,29110,,,,,,,
4/13/2022 11:00,168.78,169.17,168.03,168.12,141955,,,,,,,
4/13/2022 12:00,169,169.79,167.45,167.49,558928,,,,,,,
4/13/2022 13:00,167.49,168.5,166.77,167.87,9230182,,,,,,,
4/13/2022 14:00,167.88,169.04,167.62,168.61,9896335,,,,,,,
4/13/2022 15:00,168.61,170.215,168.61,169.8052,10854201,,,,,,,
4/13/2022 16:00,169.8,171,169.6001,170.665,8251201,,,,,,,
4/13/2022 17:00,170.67,170.99,169.95,170.29,6509336,,,,,,,
4/13/2022 18:00,170.295,170.5525,170.065,170.51,5795339,,,,,,,
4/13/2022 19:00,170.5175,171.04,170.115,170.4,12436251,,,,,,,
4/13/2022 20:00,170.39,170.41,170.13,170.16,1483986,,,,,,,
4/13/2022 21:00,170.1801,170.4,170.1,170.22,120128,,,,,,,
4/13/2022 22:00,170.25,170.35,170.15,170.35,25183,,,,,,,
4/13/2022 23:00,170.35,170.4,170.15,170.4,43834,,,,,,,
4/14/2022 8:00,170.52,170.7,170.1,170.28,34195,,,,,,,
4/14/2022 9:00,170.17,170.29,170.05,170.29,10317,,,,,,,
4/14/2022 10:00,170.34,170.45,170,170.22,16177,,,,,,,
4/14/2022 11:00,170.2,170.66,170.06,170.13,95047,,,,,,,
4/14/2022 12:00,170.2299,170.93,169.974,170.16,296970,,,,,,,
4/14/2022 13:00,170.17,171.27,169.27,169.37,10784847,,,,,,,
4/14/2022 14:00,169.37,169.615,167.76,168.0101,10520546,,,,,,,
4/14/2022 15:00,168,168.35,167.35,167.46,7200245,,,,,,,
4/14/2022 16:00,167.45,167.8481,166.57,166.8501,6897687,,,,,,,
4/14/2022 17:00,166.85,167.165,166.45,167.1401,6167468,,,,,,,
4/14/2022 18:00,167.145,167.39,165.9236,165.94,7027089,,,,,,,
4/14/2022 19:00,165.9401,166.2715,165.04,165.28,14640157,,,,,,,
4/14/2022 20:00,165.28,165.48,165.18,165.39,4056301,,,,,,,
4/14/2022 21:00,165.43,165.43,165.16,165.2,128372,,,,,,,
4/14/2022 22:00,165.2,165.25,165.16,165.22,29510,,,,,,,
4/14/2022 23:00,165.24,165.29,165,165,70681,,,,,,,
4/18/2022 8:00,165,165,163,164.11,39376,,,,,,,
4/18/2022 9:00,164.03,164.29,163.51,164.1,16122,,,,,,,
4/18/2022 10:00,164.26,164.37,164.21,164.33,4858,,,,,,,
4/18/2022 11:00,164.35,164.96,164.31,164.49,99769,,,,,,,
4/18/2022 12:00,164.5203,164.95,164,164.7,362107,,,,,,,
4/18/2022 13:00,164.68,165.7392,163.57,164.4897,11805076,,,,,,,
4/18/2022 14:00,164.48,166.5984,164.09,165.51,11122750,,,,,,,
4/18/2022 15:00,165.51,165.63,164.29,164.745,7527261,,,,,,,
4/18/2022 16:00,164.745,164.8453,163.69,163.98,8711818,,,,,,,
4/18/2022 17:00,163.99,165.61,163.8,165.32,6364831,,,,,,,
4/18/2022 18:00,165.32,165.8296,164.89,165.25,6083109,,,,,,,
4/18/2022 19:00,165.2516,165.325,163.98,165.11,8941046,,,,,,,
4/18/2022 20:00,165.07,165.99,165.07,165.7001,3383590,,,,,,,
4/18/2022 21:00,165.7,165.86,165.61,165.84,40612,,,,,,,
4/18/2022 22:00,165.79,165.85,165.69,165.75,42028,,,,,,,
4/18/2022 23:00,165.73,166.35,165.63,166.22,95701,,,,,,,
4/19/2022 8:00,165.5,165.61,164.25,164.41,44862,,,,,,,
4/19/2022 9:00,164.33,164.5,164.1,164.44,14106,,,,,,,
4/19/2022 10:00,164.36,164.74,164.35,164.65,7150,,,,,,,
4/19/2022 11:00,164.78,165.39,164.78,165.3,71930,,,,,,,
4/19/2022 12:00,165,166.43,164.79,165.08,522299,,,,,,,
4/19/2022 13:00,165.11,165.35,163.91,165.09,9134146,,,,,,,
4/19/2022 14:00,165.08,167.2742,164.89,166.78,11083153,,,,,,,
4/19/2022 15:00,166.78,167.45,166.51,166.9955,6835239,,,,,,,
4/19/2022 16:00,167,167.045,166.25,166.469,5105884,,,,,,,
4/19/2022 17:00,166.47,166.69,166.11,166.485,4899612,,,,,,,
4/19/2022 18:00,166.48,166.7,165.855,166.6099,5654539,,,,,,,
4/19/2022 19:00,166.605,167.82,166.495,167.46,13429554,,,,,,,
4/19/2022 20:00,167.4,167.46,165.92,166.45,3960064,,,,,,,
4/19/2022 21:00,166.4999,166.5,166.16,166.33,62581,,,,,,,
4/19/2022 22:00,166.34,166.71,166.34,166.51,39563,,,,,,,
4/19/2022 23:00,166.51,166.52,166.18,166.34,52090,,,,,,,
4/20/2022 8:00,166.8,167,166.31,166.99,27245,,,,,,,
4/20/2022 9:00,167.02,168,167,167.85,38670,,,,,,,
4/20/2022 10:00,167.71,168.12,167.51,167.74,55655,,,,,,,
4/20/2022 11:00,167.75,169.15,167.56,169,187868,,,,,,,
4/20/2022 12:00,167.847,169.15,166.8,169.1,573603,,,,,,,
4/20/2022 13:00,169.11,169.12,166.51,166.7144,9874025,,,,,,,
4/20/2022 14:00,166.67,168.4,166.55,167.79,10656761,,,,,,,
4/20/2022 15:00,167.78,167.82,166.46,166.7761,7270099,,,,,,,
4/20/2022 16:00,166.765,167.285,166.1,167.0814,6118423,,,,,,,
4/20/2022 17:00,167.08,168.08,166.95,167.765,6411177,,,,,,,
4/20/2022 18:00,167.76,167.82,166.45,166.88,5867279,,,,,,,
4/20/2022 19:00,166.88,167.94,166.8267,167.23,13810219,,,,,,,
4/20/2022 20:00,167.23,167.8799,167.18,167.59,1615826,,,,,,,
4/20/2022 21:00,167.53,167.7,167.5,167.68,46473,,,,,,,
