Date,Open,High,Low,Close,Volume,True Range,20 EMA,BB Upper,BB Mid,BB Lower,MACD,MACD Signal,MACD Histogram
7/2/2009,5.044643,5.101071,4.9925,5.000714,370479200,0.092,4.1986,4.4095,4.221,4.033,-0.0032,0.0444,-0.0476
7/6/2009,4.953571,4.963929,4.866071,4.950357,498688400,0.1141,4.1986,4.386,4.212,4.0382,-0.0042,0.0275,-0.0317
7/7/2009,4.945714,4.988571,4.827857,4.835714,461596800,0.1362,4.198,4.3669,4.199,4.0317,-0.0018,0.0153,-0.017
7/8/2009,4.854286,4.93,4.800714,4.900714,575929200,0.1096,4.19,4.35,4.191,4.0319,-0.0066,0.0063,-0.0129
7/9/2009,4.92,4.928214,4.854643,4.87,343025200,0.0624,4.1881,4.3443,4.185,4.0258,-0.0125,0.0001,-0.0126
7/10/2009,4.869286,4.963214,4.868571,4.947143,445275600,0.0802,4.1823,4.3405,4.182,4.0253,-0.0084,-0.0033,-0.0051
7/13/2009,4.983571,5.083571,4.911786,5.083571,483501200,0.1456,4.1863,4.3568,4.191,4.0253,0.0027,-0.0043,0.007
7/14/2009,5.0725,5.113571,5.041429,5.081071,347247600,0.0611,4.1971,4.37,4.2,4.0308,0.0224,-0.0017,0.0241
7/15/2009,5.18,5.25,5.154286,5.245714,485587200,0.1432,4.2155,4.4133,4.216,4.0194,0.0342,0.0025,0.0317
7/16/2009,5.205714,5.286429,5.198929,5.268571,393570800,0.0742,4.2342,4.4521,4.234,4.0167,0.0377,0.0071,0.0307
7/17/2009,5.324286,5.429286,5.308214,5.419643,602154000,0.1362,4.2608,4.5191,4.258,3.9977,0.0462,0.0127,0.0335
7/20/2009,5.473929,5.537143,5.388929,5.461071,735526400,0.1255,4.2969,4.5845,4.278,3.973,0.0549,0.019,0.0359
7/21/2009,5.474643,5.479643,5.348214,5.411071,874781600,0.1114,4.3296,4.6283,4.3,3.972,0.0684,0.0273,0.0411
7/22/2009,5.635357,5.668929,5.575357,5.597857,874104000,0.2186,4.3721,4.696,4.334,3.9731,0.0912,0.0388,0.0524
7/23/2009,5.593929,5.658571,5.555714,5.636429,526962800,0.0872,4.4073,4.7631,4.367,3.9714,0.1137,0.0524,0.0613
7/24/2009,5.605357,5.714286,5.589286,5.713929,438362400,0.1059,4.4401,4.8389,4.397,3.9565,0.1432,0.068,0.0752
7/27/2009,5.720357,5.745714,5.616429,5.717857,433311200,0.1096,4.479,4.9047,4.424,3.9442,0.1717,0.0846,0.0871
7/28/2009,5.674286,5.717857,5.628571,5.714286,363554800,0.0758,4.5104,4.9612,4.451,3.9423,0.2043,0.1035,0.1008
7/29/2009,5.675,5.730357,5.651786,5.715357,382158000,0.0666,4.539,5.0109,4.478,3.9459,0.2319,0.125,0.1069
7/30/2009,5.775,5.882857,5.767857,5.813929,469604800,0.142,4.5729,5.0703,4.508,3.9468,0.2521,0.1479,0.1042
7/31/2009,5.821071,5.892857,5.818214,5.835357,422536800,0.0669,4.6073,5.1221,4.544,3.9658,0.2653,0.1713,0.094
8/3/2009,5.900357,5.951429,5.888214,5.943929,394240000,0.0984,4.6448,5.1791,4.586,3.993,0.28,0.1948,0.0852
8/4/2009,5.890357,5.913214,5.864643,5.9125,395810800,0.0672,4.6779,5.208,4.631,4.0554,0.2907,0.217,0.0738
8/5/2009,5.919643,5.978214,5.864643,5.896786,423183600,0.0963,4.7102,5.2272,4.673,4.1206,0.2963,0.2373,0.059
8/6/2009,5.913571,5.946786,5.824643,5.853929,341616800,0.1035,4.739,5.2217,4.715,4.2095,0.3005,0.2548,0.0457
8/7/2009,5.910357,5.95,5.885714,5.911071,387354800,0.0814,4.7648,5.2172,4.756,4.2958,0.2943,0.2684,0.0259
8/10/2009,5.916429,5.95,5.845,5.882857,300294400,0.089,4.7886,5.2124,4.79,4.3683,0.2887,0.2778,0.0109
8/11/2009,5.846071,5.870714,5.781429,5.815357,355342400,0.086,4.8045,5.1839,4.821,4.459,0.2766,0.2827,-0.0061
8/12/2009,5.805357,5.953929,5.802143,5.903929,445071200,0.1287,4.8155,5.1761,4.849,4.5226,0.2546,0.283,-0.0284
8/13/2009,5.951786,6.023929,5.946429,6.015,439980800,0.1017,4.8373,5.1737,4.881,4.5882,0.2384,0.28,-0.0416
8/14/2009,5.997857,6.008214,5.911786,5.956429,305816000,0.0875,4.8608,5.1734,4.903,4.634,0.2261,0.274,-0.048
8/17/2009,5.841071,5.8425,5.693571,5.699643,524381200,0.2228,4.8694,5.1552,4.913,4.6725,0.199,0.2638,-0.0648
8/18/2009,5.7725,5.865714,5.764643,5.857143,431152400,0.1408,4.8716,5.1222,4.932,4.7432,0.1699,0.2498,-0.0799
8/19/2009,5.8125,5.903571,5.801786,5.878571,413271600,0.0863,4.8769,5.1143,4.944,4.775,0.1396,0.2319,-0.0923
8/20/2009,5.892143,5.954286,5.878929,5.940357,342031200,0.0642,4.888,5.1129,4.957,4.8021,0.1165,0.2121,-0.0957
8/21/2009,5.9875,6.048929,5.957143,6.043571,416074400,0.092,4.9058,5.1333,4.971,4.8097,0.0958,0.1907,-0.0949
8/24/2009,6.075714,6.096786,6.009643,6.037857,406929600,0.0739,4.9291,5.1482,4.985,4.822,0.0827,0.1692,-0.0864
8/25/2009,6.052143,6.105,6.040357,6.05,324354800,0.0569,4.9482,5.1601,4.999,4.8385,0.0739,0.1491,-0.0752
8/26/2009,6.032857,6.055357,5.955714,5.978929,303998800,0.0845,4.9639,5.1571,5.01,4.8638,0.0639,0.1297,-0.0658
8/27/2009,6.026786,6.056071,5.886786,6.051786,449181600,0.1435,4.9777,5.1708,5.02,4.8703,0.0639,0.1117,-0.0478
8/28/2009,6.1525,6.160357,6.018929,6.073214,453700800,0.1199,5.0003,5.1864,5.03,4.8748,0.0702,0.0974,-0.0271
8/31/2009,6.005714,6.030357,5.946429,6.0075,311337600,0.1075,5.0089,5.1914,5.033,4.8752,0.061,0.0853,-0.0243
9/1/2009,5.999643,6.071429,5.890714,5.903571,469028000,0.1532,5.0161,5.1913,5.032,4.8746,0.052,0.0756,-0.0235
9/2/2009,5.879286,5.986071,5.861071,5.899286,364249200,0.1059,5.013,5.1913,5.033,4.8748,0.048,0.068,-0.0199
9/3/2009,5.944286,5.967857,5.892857,5.948214,293955200,0.0636,5.0154,5.1919,5.037,4.8822,0.0514,0.063,-0.0116
9/4/2009,5.974286,6.096429,5.9675,6.0825,374628800,0.1256,5.02,5.2069,5.044,4.8817,0.0563,0.0601,-0.0038
9/8/2009,6.177857,6.183571,6.142857,6.176071,315047600,0.0857,5.0406,5.2367,5.056,4.8767,0.0649,0.0591,0.0058
9/9/2009,6.170714,6.231071,6.060714,6.112143,811087200,0.1444,5.0587,5.247,5.069,4.8916,0.069,0.0596,0.0093
9/10/2009,6.145,6.1875,6.100357,6.162857,491134000,0.0739,5.0729,5.2674,5.08,4.8932,0.0656,0.0598,0.0058
9/11/2009,6.175357,6.185,6.1025,6.148571,348961200,0.0699,5.0883,5.2816,5.085,4.8903,0.066,0.0594,0.0066
9/14/2009,6.101071,6.210714,6.080357,6.204286,322011200,0.1105,5.0962,5.3051,5.096,4.8878,0.0647,0.0598,0.0049
9/15/2009,6.215714,6.273214,6.199643,6.255714,426470800,0.0624,5.1126,5.3089,5.12,4.9311,0.0681,0.0615,0.0065
9/16/2009,6.356786,6.526786,6.352857,6.495357,754023200,0.2298,5.1388,5.3871,5.147,4.907,0.0681,0.0638,0.0044
9/17/2009,6.499286,6.671071,6.498929,6.591071,810572000,0.1489,5.1741,5.4726,5.177,4.8819,0.0817,0.0671,0.0146
9/18/2009,6.636786,6.6625,6.598571,6.607857,601582800,0.0605,5.217,5.5459,5.205,4.8652,0.0996,0.0719,0.0276
9/21/2009,6.581786,6.612857,6.486429,6.572143,437715600,0.1072,5.2515,5.6009,5.227,4.855,0.1287,0.079,0.0496
9/22/2009,6.613929,6.620714,6.530357,6.588571,356753600,0.0766,5.2853,5.6512,5.251,4.8514,0.1559,0.0887,0.0672
9/23/2009,6.621429,6.746429,6.608214,6.625,593563600,0.1338,5.3164,5.7011,5.275,4.8502,0.1762,0.101,0.0752
9/24/2009,6.685714,6.703571,6.5275,6.565,550880400,0.1492,5.3498,5.7324,5.3,4.8685,0.1823,0.1139,0.0684
9/25/2009,6.500357,6.625,6.48,6.513214,445239200,0.1229,5.365,5.7547,5.32,4.8854,0.1831,0.1271,0.0561
9/28/2009,6.566786,6.667143,6.5475,6.648214,337444800,0.1305,5.3841,5.7921,5.344,4.8967,0.1909,0.1407,0.0502
9/29/2009,6.668929,6.692857,6.5825,6.620714,345385600,0.0935,5.4097,5.8168,5.37,4.924,0.2036,0.1558,0.0478
9/30/2009,6.6475,6.658929,6.521786,6.619643,539585200,0.1162,5.4311,5.8253,5.4,4.9762,0.2235,0.1715,0.052
10/1/2009,6.619643,6.650714,6.453571,6.459286,524711600,0.1671,5.4482,5.8079,5.424,5.041,0.2336,0.1864,0.0471
10/2/2009,6.478929,6.640714,6.476786,6.603571,553308000,0.1538,5.4523,5.7995,5.452,5.105,0.2276,0.1974,0.0302
10/5/2009,6.65,6.673571,6.581071,6.643571,423133200,0.0784,5.4699,5.8034,5.476,5.1487,0.218,0.2043,0.0137
10/6/2009,6.705,6.786071,6.689286,6.786071,605085600,0.1207,5.4902,5.8306,5.501,5.1732,0.2048,0.2075,-0.0027
10/7/2009,6.777143,6.805357,6.751071,6.794643,465668000,0.046,5.5144,5.8427,5.53,5.2189,0.1934,0.2087,-0.0153
10/8/2009,6.809286,6.8375,6.746071,6.759643,438211200,0.0775,5.5389,5.8455,5.556,5.2667,0.1808,0.2085,-0.0276
10/9/2009,6.748929,6.810714,6.736429,6.8025,293272000,0.063,5.5562,5.8402,5.583,5.3275,0.1615,0.2052,-0.0437
10/12/2009,6.822143,6.839643,6.772857,6.814643,288024800,0.0566,5.5777,5.8317,5.609,5.3876,0.1425,0.1984,-0.0559
10/13/2009,6.808214,6.8275,6.775,6.786429,348020400,0.0445,5.5961,5.8123,5.632,5.4521,0.1371,0.1888,-0.0517
10/14/2009,6.866071,6.868571,6.793929,6.831786,375510800,0.0696,5.6174,5.8293,5.646,5.4636,0.1358,0.1779,-0.0422
10/15/2009,6.7725,6.818571,6.768929,6.805714,373556400,0.0533,5.6291,5.8436,5.655,5.4675,0.1235,0.1664,-0.0429
10/16/2009,6.7625,6.798571,6.708571,6.716071,431426800,0.0823,5.6389,5.8471,5.66,5.4731,0.1115,0.1545,-0.0431
10/19/2009,6.708929,6.785714,6.626786,6.780714,942230800,0.1347,5.6434,5.8549,5.669,5.483,0.1004,0.1429,-0.0426
10/20/2009,7.164286,7.205357,7.066071,7.098571,1141039200,0.3599,5.6843,5.9261,5.69,5.4551,0.1141,0.1341,-0.02
10/21/2009,7.125714,7.453929,7.115357,7.318571,1193726800,0.3012,5.7181,6.0416,5.72,5.3984,0.1181,0.1271,-0.0091
10/22/2009,7.310714,7.423214,7.2325,7.328571,791392000,0.1616,5.7637,6.1302,5.752,5.3745,0.1297,0.1236,0.0061
10/23/2009,7.346429,7.35,7.258214,7.283571,420786800,0.0778,5.8078,6.189,5.785,5.3809,0.1423,0.1236,0.0187
10/26/2009,7.273929,7.383929,7.146429,7.231429,484338400,0.2013,5.8419,6.234,5.809,5.3854,0.1544,0.1255,0.0289
10/27/2009,7.202143,7.243214,7.016071,7.048929,756551600,0.1925,5.8669,6.2477,5.827,5.4079,0.1662,0.1289,0.0373
10/28/2009,7.061071,7.072143,6.825,6.871429,818386800,0.2095,5.8781,6.2465,5.838,5.4305,0.1685,0.1339,0.0346
10/29/2009,6.964286,7.028929,6.862143,7.0125,570270400,0.1414,5.8805,6.2361,5.862,5.4878,0.1683,0.1402,0.0281
10/30/2009,7.002143,7.028571,6.720357,6.732143,717525200,0.3249,5.8857,6.229,5.867,5.5058,0.1676,0.1477,0.0199
11/2/2009,6.778571,6.888571,6.6275,6.761071,678983200,0.2213,5.8723,6.2234,5.872,5.5214,0.159,0.1527,0.0063
11/3/2009,6.708929,6.768571,6.64,6.741071,522541600,0.109,5.8546,6.2245,5.87,5.5165,0.1505,0.1563,-0.0057
11/4/2009,6.811786,6.923214,6.793929,6.814643,487530400,0.1544,5.8469,6.2243,5.871,5.5183,0.1532,0.1589,-0.0057
11/5/2009,6.871429,6.964286,6.850714,6.929643,384801200,0.1268,5.8447,6.2255,5.878,5.5315,0.1252,0.157,-0.0318
11/6/2009,6.875357,6.971071,6.871429,6.940714,295097600,0.0845,5.8431,6.2275,5.884,5.5413,0.0992,0.1508,-0.0517
11/9/2009,7.033571,7.210714,7.009286,7.195,528855600,0.2289,5.8544,6.2519,5.9,5.5491,0.0615,0.1392,-0.0777
11/10/2009,7.179286,7.320714,7.178929,7.249286,401195200,0.1202,5.8764,6.2799,5.92,5.5603,0.0324,0.1241,-0.0917
11/11/2009,7.305714,7.321429,7.208214,7.258929,443870000,0.096,5.9065,6.3065,5.938,5.5699,0.0151,0.1071,-0.092
11/12/2009,7.255,7.316786,7.193929,7.213929,363731200,0.1041,5.9296,6.3228,5.955,5.5883,0.0033,0.0888,-0.0856
11/13/2009,7.245357,7.315357,7.216786,7.301786,343240800,0.086,5.9497,6.3402,5.98,5.6205,0.0021,0.0714,-0.0693
11/16/2009,7.338571,7.428571,7.321786,7.379643,485206400,0.1075,5.9755,6.3678,6.005,5.6436,0.0093,0.0557,-0.0464
11/17/2009,7.36,7.408571,7.321429,7.392857,396513600,0.0739,6.0005,6.3977,6.018,5.6386,0.017,0.0405,-0.0235
11/18/2009,7.376429,7.392857,7.285714,7.355714,374320800,0.0908,6.0245,6.4026,6.019,5.6369,0.0407,0.0312,0.0096
11/19/2009,7.3075,7.3075,7.135714,7.161071,542326400,0.1865,6.0406,6.3862,6.012,5.6392,0.0686,0.0278,0.0408
11/20/2009,7.1125,7.156786,7.062857,7.14,406666400,0.0832,6.0395,6.3733,6.006,5.6399,0.0788,0.0297,0.0491
11/23/2009,7.25,7.357143,7.248214,7.352857,474896800,0.1841,6.0495,6.388,6.011,5.6355,0.0896,0.036,0.0536
11/24/2009,7.333214,7.352857,7.246429,7.301429,318438400,0.0902,6.0654,6.4059,6.022,5.6389,0.1016,0.0457,0.0559
11/25/2009,7.335714,7.344643,7.277143,7.2925,286454000,0.0572,6.0799,6.4184,6.04,5.6621,0.1174,0.0583,0.059
11/27/2009,7.115,7.248571,7.084643,7.163929,295257200,0.1762,6.0752,6.4224,6.046,5.671,0.1132,0.0707,0.0425
11/30/2009,7.1825,7.202857,7.098929,7.139643,424858000,0.0881,6.0764,6.4057,6.064,5.7222,0.1086,0.0817,0.0269
12/1/2009,7.222857,7.241786,7.029643,7.034643,465763200,0.1798,6.0807,6.3855,6.075,5.7656,0.1104,0.0921,0.0183
12/2/2009,7.105714,7.193571,6.991071,7.008214,715260000,0.1716,6.0752,6.3572,6.086,5.8166,0.106,0.0994,0.0067
12/3/2009,7.050714,7.106429,7.009643,7.017143,448719600,0.0832,6.0658,6.3349,6.095,5.8561,0.0906,0.1018,-0.0112
12/4/2009,7.132143,7.138571,6.795714,6.904286,826884800,0.2906,6.0638,6.3379,6.094,5.8509,0.0722,0.1011,-0.0289
12/7/2009,6.904286,6.920357,6.738571,6.748214,714758800,0.1541,6.0437,6.3658,6.086,5.8066,0.0408,0.0956,-0.0548
12/8/2009,6.762857,6.869643,6.739286,6.781071,690398800,0.1105,6.014,6.3847,6.068,5.7527,0.0101,0.0855,-0.0753
12/9/2009,6.831429,7.077143,6.796786,7.064286,684782000,0.2509,5.9927,6.3767,6.06,5.745,-0.0114,0.0712,-0.0826
12/10/2009,7.125,7.132143,7.004286,7.015357,489669600,0.1084,5.9971,6.3672,6.05,5.7339,-0.0338,0.0548,-0.0887
12/11/2009,7.063571,7.071429,6.908214,6.9525,429774800,0.1383,5.9962,6.3618,6.039,5.7171,-0.0611,0.036,-0.0971
12/14/2009,6.9775,7.051071,6.877143,7.035,495790400,0.1474,5.9883,6.3445,6.028,5.7117,-0.0898,0.0137,-0.1036
12/15/2009,6.993929,7.053929,6.9025,6.934643,419459600,0.1284,5.9826,6.3141,6.009,5.7044,-0.1023,-0.0094,-0.0929
12/16/2009,6.967857,7.017857,6.948214,6.965357,352984800,0.0705,5.9753,6.2751,5.991,5.7072,-0.1153,-0.0323,-0.083
12/17/2009,6.937857,6.964286,6.821429,6.852143,388838800,0.122,5.9663,6.2412,5.969,5.6984,-0.1275,-0.0545,-0.0731
12/18/2009,6.898929,6.982143,6.878571,6.979643,608770400,0.1103,5.955,6.2305,5.962,5.6938,-0.1289,-0.0733,-0.0555
12/21/2009,7.001786,7.133929,6.988214,7.079643,611906400,0.1308,5.953,6.2254,5.959,5.6937,-0.1241,-0.0882,-0.0358
12/22/2009,7.122857,7.173214,7.095,7.155714,349515600,0.0793,5.9611,6.1915,5.951,5.7109,-0.1207,-0.1004,-0.0204
12/23/2009,7.185714,7.227857,7.171786,7.217857,345525600,0.0611,5.9735,6.1757,5.947,5.7197,-0.0958,-0.1073,0.0115
12/24/2009,7.269643,7.476786,7.2625,7.465714,500889200,0.2195,5.9915,6.2192,5.955,5.6908,-0.0571,-0.1068,0.0498
12/28/2009,7.561429,7.641071,7.486071,7.5575,644565600,0.1486,6.0312,6.2981,5.971,5.6453,-0.0115,-0.0981,0.0866
12/29/2009,7.593929,7.597143,7.454643,7.467857,445205600,0.1208,6.0698,6.3464,5.985,5.6248,0.0122,-0.0854,0.0977
12/30/2009,7.458214,7.571429,7.439643,7.558571,412084400,0.1117,6.0938,6.4122,6.007,5.6034,0.0289,-0.0694,0.0982
12/31/2009,7.611786,7.619643,7.52,7.526071,352410800,0.0845,6.1279,6.4636,6.029,5.5959,0.0619,-0.0484,0.1102
1/4/2010,7.6225,7.660714,7.585,7.643214,493729600,0.1141,6.1596,6.5299,6.056,5.5826,0.0968,-0.0233,0.1201
1/5/2010,7.664286,7.699643,7.616071,7.656429,601904800,0.0708,6.1917,6.5877,6.088,5.5887,0.1353,0.0055,0.1298
1/6/2010,7.656429,7.686786,7.526786,7.534643,552160000,0.1356,6.22,6.607,6.121,5.636,0.1684,0.0377,0.1307
1/7/2010,7.5625,7.571429,7.466071,7.520714,477131200,0.0893,6.2381,6.6183,6.152,5.6874,0.2029,0.0709,0.132
1/8/2010,7.510714,7.571429,7.466429,7.570714,447610800,0.089,6.2503,6.6468,6.174,5.7018,0.2295,0.1027,0.1268
1/11/2010,7.6,7.607143,7.444643,7.503929,462229600,0.1377,6.2685,6.662,6.195,5.728,0.247,0.1314,0.1156
1/12/2010,7.471071,7.491786,7.372143,7.418571,594459600,0.1117,6.2746,6.662,6.214,5.7676,0.2534,0.1582,0.0951
1/13/2010,7.423929,7.533214,7.289286,7.523214,605892000,0.2068,6.2763,6.6723,6.235,5.7986,0.2548,0.1833,0.0714
1/14/2010,7.503929,7.516429,7.465,7.479643,432894000,0.0493,6.2843,6.6651,6.258,5.852,0.2311,0.2021,0.029
1/15/2010,7.533214,7.557143,7.3525,7.354643,594067600,0.1735,6.2939,6.6481,6.275,5.902,0.2017,0.2138,-0.012
1/19/2010,7.440357,7.685357,7.401429,7.68,730007600,0.2803,6.2951,6.6288,6.31,5.9914,0.1806,0.2188,-0.0382
1/20/2010,7.675357,7.698214,7.482143,7.561786,612152800,0.1831,6.3152,6.5994,6.334,6.0702,0.1672,0.2187,-0.0515
1/21/2010,7.574286,7.618214,7.400357,7.431071,608154400,0.1848,6.3252,6.5666,6.349,6.1327,0.1471,0.2125,-0.0654
1/22/2010,7.385,7.410714,7.041429,7.0625,881767600,0.3303,6.3189,6.585,6.345,6.1065,0.1141,0.1997,-0.0856
1/25/2010,7.2325,7.310714,7.149643,7.2525,1065699600,0.2104,6.3009,6.5811,6.347,6.1133,0.0764,0.1807,-0.1043
1/26/2010,7.355357,7.6325,7.235,7.355,1867110000,0.3369,6.2946,6.5815,6.342,6.1035,0.0491,0.158,-0.1089
1/27/2010,7.3875,7.520714,7.126071,7.424286,1722568400,0.3345,6.2915,6.575,6.336,6.0988,0.0258,0.1326,-0.1068
1/28/2010,7.318929,7.339286,7.096429,7.1175,1173502400,0.278,6.2831,6.5946,6.322,6.0495,-0.0078,0.106,-0.1138
1/29/2010,7.181429,7.221429,6.794643,6.859286,1245952400,0.3617,6.2644,6.6402,6.292,5.9446,-0.0341,0.0798,-0.1139
2/1/2010,6.870357,7,6.832143,6.954643,749876400,0.1423,6.2224,6.6538,6.268,5.8825,-0.065,0.0525,-0.1175
2/2/2010,6.996786,7.011429,6.906429,6.995,698342400,0.089,6.1946,6.6406,6.24,5.8408,-0.0946,0.0235,-0.118
2/3/2010,6.970357,7.15,6.943571,7.115357,615328000,0.175,6.1673,6.6105,6.217,5.8251,-0.1246,-0.0067,-0.1178
2/4/2010,7.026071,7.084643,6.841786,6.858929,757652000,0.2319,6.1471,6.6109,6.189,5.7674,-0.1364,-0.0346,-0.1018
2/5/2010,6.879643,7,6.816071,6.980714,850306800,0.1559,6.117,6.595,6.166,5.7376,-0.1693,-0.0619,-0.1074
2/8/2010,6.988929,7.067143,6.928571,6.932857,478270800,0.1175,6.0986,6.5695,6.139,5.709,-0.1953,-0.089,-0.1063
2/9/2010,7.015,7.053571,6.955357,7.006786,632886800,0.1023,6.0841,6.5443,6.118,5.692,-0.202,-0.1143,-0.0877
2/10/2010,6.996071,7.021429,6.937857,6.968571,370361600,0.0708,6.0694,6.5272,6.099,5.6709,-0.1983,-0.1355,-0.0628
2/11/2010,6.96,7.133929,6.930714,7.095357,550345600,0.1722,6.0532,6.4909,6.081,5.671,-0.2033,-0.1543,-0.049
2/12/2010,7.075357,7.201429,6.982143,7.156429,655468800,0.1859,6.0478,6.4596,6.067,5.6749,-0.2064,-0.17,-0.0364
2/16/2010,7.212143,7.274643,7.197143,7.264286,543737600,0.1002,6.054,6.4507,6.063,5.6762,-0.2025,-0.182,-0.0205
2/17/2010,7.2925,7.296786,7.173571,7.233929,436396800,0.1044,6.0661,6.3756,6.044,5.7134,-0.1875,-0.189,0.0015
2/18/2010,7.201071,7.281786,7.175714,7.2475,422825200,0.0899,6.0697,6.3215,6.031,5.7409,-0.1512,-0.1906,0.0395
2/19/2010,7.209286,7.257143,7.1825,7.2025,415469600,0.0633,6.0736,6.2874,6.021,5.7557,-0.1276,-0.186,0.0584
2/22/2010,7.226429,7.232143,7.113929,7.157857,390563600,0.1002,6.0785,6.2916,6.025,5.7595,-0.1031,-0.1758,0.0727
2/23/2010,7.142857,7.190357,6.989643,7.037857,575094800,0.1701,6.0762,6.2776,6.016,5.7553,-0.0831,-0.1626,0.0795
2/24/2010,7.079643,7.194286,7.065714,7.166429,460566400,0.1326,6.069,6.2516,6.008,5.7653,-0.0542,-0.1465,0.0924
2/25/2010,7.049286,7.245,7.031786,7.214286,665126000,0.1807,6.0601,6.2114,5.999,5.7877,-0.0371,-0.1281,0.0909
2/26/2010,7.227857,7.3275,7.214286,7.307857,507460800,0.096,6.0664,6.2356,6.007,5.7796,-0.0075,-0.106,0.0985
3/1/2010,7.348214,7.482143,7.3375,7.463929,550093600,0.1477,6.0818,6.2826,6.033,5.7838,0.0247,-0.0807,0.1055
3/2/2010,7.4975,7.529643,7.419286,7.458929,566546400,0.0935,6.1078,6.3252,6.054,5.784,0.059,-0.0533,0.1124
3/3/2010,7.462143,7.495357,7.426429,7.476071,372052800,0.0584,6.1285,6.3654,6.075,5.7846,0.0789,-0.0278,0.1066
3/4/2010,7.474286,7.532857,7.451071,7.525357,366041200,0.0693,6.1482,6.4104,6.092,5.7743,0.0935,-0.0032,0.0967
3/5/2010,7.676429,7.846429,7.665357,7.819643,899620400,0.2721,6.1823,6.5023,6.133,5.7638,0.1112,0.0206,0.0906
3/8/2010,7.8575,7.860357,7.794643,7.824286,429889600,0.0557,6.2278,6.5831,6.168,5.7545,0.14,0.0454,0.0946
3/9/2010,7.796786,8.035714,7.781786,7.965,920259200,0.2152,6.2641,6.6759,6.212,5.7492,0.1614,0.0693,0.0921
3/10/2010,7.993929,8.052857,7.971429,8.03,596218000,0.0745,6.3128,6.7684,6.255,5.7434,0.179,0.0934,0.0857
3/11/2010,7.996786,8.053571,7.975714,8.053571,405700400,0.066,6.3571,6.8449,6.301,5.759,0.2067,0.1172,0.0896
3/12/2010,8.120357,8.133214,8.0625,8.092857,416323600,0.0675,6.4072,6.9215,6.344,5.7669,0.2428,0.1414,0.1014
3/15/2010,8.049286,8.053571,7.866071,7.994286,493502800,0.1922,6.4467,6.9713,6.379,5.7881,0.28,0.1659,0.1141
3/16/2010,8.006429,8.035,7.946786,8.016071,446908000,0.0748,6.4791,7.0202,6.411,5.8029,0.2983,0.1903,0.108
3/17/2010,8.032143,8.0875,7.973929,8.004286,450956800,0.0963,6.5104,7.0593,6.444,5.8292,0.3126,0.2147,0.0979
3/18/2010,8.003571,8.035714,7.950357,8.023214,342109600,0.0723,6.5364,7.0945,6.477,5.8597,0.3161,0.2374,0.0787
3/19/2010,8.028214,8.044286,7.901071,7.9375,559445600,0.1214,6.562,7.11,6.508,5.9064,0.3224,0.2577,0.0647
3/22/2010,7.873929,8.071429,7.8625,8.026786,456419600,0.1771,6.5726,7.124,6.545,5.9661,0.3209,0.2754,0.0454
3/23/2010,8.058571,8.170714,8.003571,8.155714,602431200,0.1417,6.5972,7.1273,6.592,6.0576,0.3158,0.2906,0.0252
3/24/2010,8.13,8.221429,8.125357,8.191786,597780400,0.0814,6.6252,7.1353,6.635,6.1365,0.3051,0.3016,0.0036
3/25/2010,8.247143,8.248929,8.080357,8.094643,542284400,0.1429,6.6586,7.12,6.673,6.2264,0.3052,0.3085,-0.0033
3/26/2010,8.176786,8.283929,8.1625,8.246429,640875200,0.1604,6.6845,7.1222,6.713,6.3038,0.2863,0.3092,-0.0229
3/29/2010,8.321429,8.3525,8.272143,8.299643,540744400,0.0899,6.7196,7.1398,6.748,6.357,0.273,0.3064,-0.0334
3/30/2010,8.45,8.481429,8.366071,8.423214,527310000,0.1541,6.7618,7.1645,6.789,6.4141,0.2564,0.3001,-0.0438
3/31/2010,8.410357,8.450357,8.373571,8.392857,430659600,0.0651,6.7967,7.167,6.828,6.4893,0.2406,0.2917,-0.0512
4/1/2010,8.478929,8.526071,8.3125,8.4275,603145200,0.181,6.8341,7.1637,6.866,6.569,0.2284,0.2813,-0.0529
4/5/2010,8.392143,8.518214,8.384643,8.5175,684507600,0.1132,6.8607,7.2097,6.895,6.5822,0.2101,0.269,-0.0589
4/6/2010,8.507143,8.58,8.464286,8.555,447017200,0.0981,6.894,7.2524,6.926,6.6015,0.2039,0.2566,-0.0526
4/7/2010,8.555357,8.64,8.523571,8.592857,628502000,0.0987,6.9285,7.3032,6.953,6.6038,0.202,0.2451,-0.0431
4/8/2010,8.587143,8.626429,8.501429,8.569643,572989200,0.1059,6.9619,7.344,6.976,6.6088,0.2169,0.2353,-0.0184
4/9/2010,8.6225,8.638929,8.587857,8.635357,334182800,0.0587,6.9949,7.3905,7.001,6.6116,0.2189,0.2278,-0.0089
4/12/2010,8.65,8.681071,8.636071,8.653214,333026400,0.0387,7.0269,7.4342,7.024,6.6153,0.2173,0.2216,-0.0043
4/13/2010,8.637857,8.671429,8.611071,8.658214,306210800,0.0512,7.055,7.4674,7.052,6.6384,0.2147,0.217,-0.0023
4/14/2010,8.76,8.778929,8.716786,8.774643,404076400,0.1023,7.0902,7.5139,7.085,6.6563,0.2265,0.2154,0.0111
4/15/2010,8.777857,8.893929,8.768214,8.89,376784800,0.1066,7.1236,7.5706,7.122,6.6746,0.2268,0.2152,0.0115
4/16/2010,8.8775,8.969286,8.733929,8.835714,750545600,0.1995,7.1617,7.6065,7.157,6.7075,0.2281,0.2172,0.0109
